OBJECTID,BASKET_TYPE,SOURCE_PDF,PAGE_X,PAGE_Y,SECTION,YEAR,POINT_X,POINT_Y
257,S,MN091_2018-03-16,893.3680797728465,389.29933979568983,MN091,2018-03-16,995730.6629,233490.6147
258,S,MN091_2018-03-16,904.9610363158152,411.1524281745961,MN091,2018-03-16,995803.3169,233626.8503
259,S,MN091_2018-03-16,936.8643261107371,489.65317585526014,MN091,2018-03-16,996003.0547,234117.0259
260,S,MN091_2018-03-16,915.7697521361277,567.5985646492054,MN091,2018-03-16,995869.5705,234608.0243
261,S,MN091_2018-03-16,797.5279308470652,757.9785962348988,MN091,2018-03-16,995124.0341,235812.7025
262,S,MN091_2018-03-16,952.8632579955027,676.584312940221,MN091,2018-03-16,996101.6097,235289.1391
263,R,MN091_2018-03-16,580.9635932501561,249.12711380802358,MN091,2018-03-16,993767.9161,232636.1177
264,R,MN091_2018-03-16,604.5716559942967,351.84832047306264,MN091,2018-03-16,993915.2329,233279.0059
265,R,MN091_2018-03-16,710.3593757208592,198.25135086857046,MN091,2018-03-16,994582.0617,232306.2367
266,R,MN091_2018-03-16,704.6707007941014,228.40360306583608,MN091,2018-03-16,994545.9639,232495.9735
267,S,MN091_2018-03-16,742.0213390501902,255.9269185310414,MN091,2018-03-16,994780.5105,232665.7069
268,S,MN091_2018-03-16,653.7303539427684,439.1847768074086,MN091,2018-03-16,994223.3695,233823.2431
269,S,MN091_2018-03-16,669.7891613158152,410.67578175125624,MN091,2018-03-16,994324.6537,233642.9791
270,S,MN091_2018-03-16,669.5706249388621,561.3859791999867,MN091,2018-03-16,994321.6339,234589.0437
271,S,MN091_2018-03-16,741.5568462523387,544.5753407722523,MN091,2018-03-16,994774.4385,234477.6651
272,R,MN091_2018-03-16,833.5471961554296,223.79190872989858,MN091,2018-03-16,995356.3397,232456.5455
273,S,MN091_2018-03-16,834.4492260130809,462.0809941536,MN091,2018-03-16,995359.4101,233952.2751
274,S,MN091_2018-03-16,1070.8302379759716,560.3512044197132,MN091,2018-03-16,996844.6091,234549.9233
275,S,MN091_2019-03-25,616.2407431428875,373.2952328424079,MN091,2019-03-25,993988.3691,233412.6853
276,S,MN091_2019-03-25,576.4296774690594,300.8859463433845,MN091,2019-03-25,993738.8431,232961.3899
277,S,MN091_2019-03-25,899.6952872102703,577.6131726007087,MN091,2019-03-25,995768.3907,234672.1955
278,S,MN091_2019-03-25,587.9224548339844,265.4059753417969,MN091,2019-03-25,993811.4927,232737.7381
279,S,MN091_2019-03-25,771.0410818880047,648.356542656861,MN091,2019-03-25,994958.6909,235126.7305
280,S,MN091_2019-03-25,846.8201041048015,486.60227019592355,MN091,2019-03-25,995436.9255,234105.1949
281,S,MN091_2019-03-25,652.7247366731609,133.4814053277595,MN091,2019-03-25,994220.3835,231904.3459
282,R,MN091_2019-03-25,646.1624130588191,428.19194605484665,MN091,2019-03-25,994175.9061,233754.8539
283,S,MN091_2019-03-25,585.8667959993328,315.0922756890876,MN091,2019-03-25,993798.0255,233049.7995
284,S,MN091_2019-03-25,744.9628348176922,662.9303646783454,MN091,2019-03-25,994794.5623,235220.3341
285,S,MN091_2019-03-25,845.2632498567547,444.08048827453683,MN091,2019-03-25,995427.6009,233838.4013
286,S,MN091_2019-03-25,740.5694479768719,596.4379940728767,MN091,2019-03-25,994767.6643,234803.3015
287,S,MN091_2019-03-25,560.3657889192547,213.31163604065011,MN091,2019-03-25,993638.7961,232412.9699
288,S,MN091_2019-03-25,672.706944925114,168.2011318902595,MN091,2019-03-25,994345.6463,232120.6651
289,S,MN091_2019-03-25,822.0972952669109,745.1125393609626,MN091,2019-03-25,995278.6561,235729.9401
290,R,MN091_2019-03-25,710.3602890353816,198.25240137711225,MN091,2019-03-25,994582.0667,232306.2441
291,R,MN091_2019-03-25,620.6652054172175,322.6446438087529,MN091,2019-03-25,994016.7417,233094.3787
292,S,MN091_2019-03-25,684.0144400423015,440.33330352111886,MN091,2019-03-25,994413.7725,233827.9897
293,S,MN091_2019-03-25,748.9398855989422,308.5471249322517,MN091,2019-03-25,994823.4363,232995.4551
294,S,MN091_2019-03-25,678.5570730989422,119.1247921685798,MN091,2019-03-25,994382.9645,231812.1255
295,S,MN091_2019-03-25,751.9531607454265,562.2588406304939,MN091,2019-03-25,994839.6141,234587.8245
296,S,MN091_2019-03-25,760.5221762483562,633.5344753961189,MN091,2019-03-25,994892.7145,235034.5429
297,S,MN091_2019-03-25,1098.1832632844892,583.3844052056892,MN091,2019-03-25,997016.3425,234692.2845
298,S,MN091_2019-03-25,689.0892996614422,596.7314663629157,MN091,2019-03-25,994443.9735,234809.3289
299,S,MN091_2019-03-25,623.1845145051922,441.2428799371345,MN091,2019-03-25,994031.2871,233838.6455
300,S,MN091_2019-03-25,721.1645254915203,655.4448757867439,MN091,2019-03-25,994645.0099,235175.2801
301,S,MN091_2019-03-25,650.0431570833172,373.13579375549386,MN091,2019-03-25,994200.9079,233408.9367
302,S,MN091_2019-03-25,935.7546133821453,604.8030987481696,MN091,2019-03-25,995994.8213,234839.9411
303,S,MN091_2019-03-25,565.0700430696453,279.2761135797126,MN091,2019-03-25,993667.6545,232826.6633
304,S,MN091_2019-03-25,741.5578970735515,544.5766659478767,MN091,2019-03-25,994774.4451,234477.6739
305,R,MN091_2019-03-25,704.6717514377253,228.40465357437787,MN091,2019-03-25,994545.9709,232495.9797
306,S,MN091_2019-03-25,909.4449462890625,599.4323043823242,MN091,2019-03-25,995829.4537,234808.3665
307,R,MN091_2019-03-25,624.4224380832331,388.6070156349248,MN091,2019-03-25,994039.6455,233508.1363
308,R,MN091_2019-03-25,792.8163894992488,347.2178097023076,MN091,2019-03-25,995098.8933,233234.6341
309,S,MN091_2019-03-25,597.4133353059734,335.73508269592355,MN091,2019-03-25,993870.3997,233178.4411
310,S,MN091_2019-03-25,783.3581290071453,330.7697201470954,MN091,2019-03-25,995039.6031,233132.1537
311,S,MN091_2019-03-25,774.6949515169109,63.56679351135324,MN091,2019-03-25,994988.0477,231455.5571
312,S,MN091_2019-03-25,693.1307120149578,570.547201226197,MN091,2019-03-25,994469.6699,234644.6353
313,S,MN091_2019-03-25,886.7077994173015,517.2888928155525,MN091,2019-03-25,995687.3893,234294.5797
314,S,MN091_2019-03-25,936.8656058137859,489.65456969543527,MN091,2019-03-25,996003.0637,234117.0333
315,S,MN091_2019-03-25,718.0581412141765,556.2639218072517,MN091,2019-03-25,994626.5609,234552.9479
316,S,MN091_2019-03-25,863.9328918457031,477.1823501586914,MN091,2019-03-25,995544.6269,234044.6731
317,S,MN091_2019-03-25,854.0802612304688,458.58968353271484,MN091,2019-03-25,995482.8805,233928.7627
318,S,MN091_2019-03-25,783.7907156770672,620.4673939447028,MN091,2019-03-25,995039.1599,234950.6263
319,S,MN091_2019-03-25,554.1454925537109,188.31582641601562,MN091,2019-03-25,993599.9575,232256.5709
320,S,MN091_2019-03-25,724.7389984130859,265.6508331298828,MN091,2019-03-25,994671.7391,232728.1521
321,S,MN091_2019-03-25,1101.8593802278485,542.8718853692634,MN091,2019-03-25,997039.8993,234437.6775
322,S,MN091_2019-03-25,628.0267386262859,337.2897854547126,MN091,2019-03-25,994062.8675,233185.7121
323,S,MN091_2019-03-25,663.8422140901531,156.14894683166574,MN091,2019-03-25,994290.0391,232045.7313
324,S,MN091_2019-03-25,733.2655539339031,279.8698330621345,MN091,2019-03-25,994725.1961,232816.7151
325,R,MN091_2019-03-25,687.9280838351863,501.9766750587529,MN091,2019-03-25,994437.7067,234214.6231
326,S,MN091_2019-03-25,826.0618033235515,407.7140942315681,MN091,2019-03-25,995307.2669,233611.6815
327,S,MN091_2019-03-25,870.0784354036297,526.779134819947,MN091,2019-03-25,995582.7265,234355.5041
328,S,MN091_2019-03-25,601.0138754671062,285.8865872125251,MN091,2019-03-25,993893.5827,232865.2373
329,S,MN091_2019-03-25,952.8646292512859,676.5858669976814,MN091,2019-03-25,996101.6185,235289.1489
330,S,MN091_2019-03-25,920.0995535676922,445.08534819885324,MN091,2019-03-25,995898.1307,233838.6241
331,S,MN091_2019-03-25,905.9659170930828,552.5557156304939,MN091,2019-03-25,995808.0909,234514.3929
332,S,MN091_2019-03-25,644.1591339111328,137.8132781982422,MN091,2019-03-25,994166.4793,231932.2343
333,S,MN091_2019-03-25,535.7048239534344,227.34172637268136,MN091,2019-03-25,993483.5841,232503.0449
334,S,MN091_2019-03-25,544.2732901399578,242.51764495178293,MN091,2019-03-25,993537.2935,232597.6121
335,S,MN091_2019-03-25,653.7314505403484,439.18605620666574,MN091,2019-03-25,994223.3771,233823.2507
336,S,MN091_2019-03-25,874.3717346191406,494.977294921875,MN091,2019-03-25,995610.0687,234155.5271
337,S,MN091_2019-03-25,772.8345336914062,598.9406204223633,MN091,2019-03-25,994970.5063,234816.3875
338,S,MN091_2019-03-25,762.9805502717937,291.8811398248298,MN091,2019-03-25,994911.9003,232889.6977
339,S,MN091_2019-03-25,513.6539358919109,207.89185149475168,MN091,2019-03-25,993345.1487,232382.7465
340,S,MN091_2019-03-25,685.0201468294109,192.58766753479074,MN091,2019-03-25,994422.7993,232272.7451
341,H,MN091_2019-03-25,1097.3722229003906,593.2725219726562,MN091,2019-03-25,997011.1353,234754.4201
342,S,MN091_2019-03-25,609.5707600180497,301.18898567099734,MN091,2019-03-25,993947.2175,232960.5985
343,S,MN091_2019-03-25,1044.084294563948,544.2300470723645,MN091,2019-03-25,996676.6165,234450.9007
344,H,MN091_2019-03-25,634.3628082275391,409.7346954345703,MN091,2019-03-25,994101.9165,233639.9513
345,S,MN091_2019-03-25,1106.0290575328602,510.1636405991962,MN091,2019-03-25,997066.4731,234232.0209
346,S,MN091_2019-03-25,858.0059252086414,505.2805839585712,MN091,2019-03-25,995507.0535,234221.5347
347,S,MN091_2019-03-25,669.5716753307117,561.3874412583758,MN091,2019-03-25,994321.6405,234589.0525
348,S,MN091_2019-03-25,1070.8317003551258,560.3526664781024,MN091,2019-03-25,996844.6177,234549.9321
349,S,MN091_2019-03-25,742.0225267711414,255.92806015486022,MN091,2019-03-25,994780.5169,232665.7145
350,S,MN091_2019-03-25,749.9215593639149,270.4372459458759,MN091,2019-03-25,994830.0253,232756.1501
351,S,MN091_2019-03-25,919.341771155907,613.6555152940203,MN091,2019-03-25,995891.5273,234896.8445
352,S,MN091_2019-03-25,770.8458910289539,306.6430564927509,MN091,2019-03-25,994961.1933,232981.7221
353,S,MN091_2019-03-25,793.3055162730946,635.8020988511493,MN091,2019-03-25,995098.8177,235046.1119
354,S,MN091_2019-03-25,893.369359046532,389.3007560777118,MN091,2019-03-25,995730.6719,233490.6243
355,S,MN091_2019-03-25,848.7609300914539,732.8776374864032,MN091,2019-03-25,995446.4403,235650.9713
356,S,MN091_2019-03-25,678.8398332896961,578.4559837388446,MN091,2019-03-25,994379.7287,234695.4429
357,S,MN091_2019-03-25,669.7902117076649,410.67712936872744,MN091,2019-03-25,994324.6597,233642.9867
358,S,MN091_2019-03-25,581.1631822887196,249.1283470200946,MN091,2019-03-25,993769.1715,232636.1103
359,S,MN091_2019-03-25,666.5440721812977,463.39790878767275,MN091,2019-03-25,994303.6735,233974.1925
360,R,MN091_2019-03-25,657.5296000939381,389.56300884093173,MN091,2019-03-25,994247.8005,233511.4455
361,S,MN091_2019-03-25,775.0239916148914,356.8366142320087,MN091,2019-03-25,994986.9165,233296.4607
362,S,MN091_2019-03-25,660.2553148570789,547.7448936509539,MN091,2019-03-25,994263.2113,234504.1717
363,S,MN091_2019-03-25,884.5997972789539,375.08174667829775,MN091,2019-03-25,995675.6871,233402.0801
364,S,MN091_2019-03-25,895.1536560058594,531.1803131103516,MN091,2019-03-25,995740.3413,234381.0929
365,S,MN091_2019-03-25,805.3179676596512,657.2180345906751,MN091,2019-03-25,995174.1147,235179.5687
366,S,MN091_2019-03-25,915.771031624495,567.6001871480481,MN091,2019-03-25,995869.5783,234608.0343
367,S,MN091_2019-03-25,913.7318775717606,425.66314491172,MN091,2019-03-25,995858.3055,233717.2235
368,S,MN091_2019-03-25,943.5777027670731,504.74440559287234,MN091,2019-03-25,996045.1013,234211.2115
369,R,MN091_2019-03-25,705.4746229093864,477.37306765785013,MN091,2019-03-25,994548.3011,234058.7533
370,S,MN091_2019-03-25,904.9623158041825,411.1538904561536,MN091,2019-03-25,995803.3241,233626.8589
371,S,MN091_2019-03-25,928.211949593245,464.55122169394656,MN091,2019-03-25,995948.9271,233960.1577
372,R,MN091_2019-03-25,604.5727064054802,351.8496911930064,MN091,2019-03-25,993915.2391,233279.0143
373,S,MN091_2019-03-25,1138.637761360823,569.5492304219739,MN091,2019-03-25,997270.8561,234602.1483
374,S,MN091_2019-03-25,927.3089649741044,589.7512567891614,MN091,2019-03-25,995941.8825,234746.1437
375,S,MN091_2019-03-25,735.9368336264481,647.1648462667005,MN091,2019-03-25,994737.9823,235122.1035
376,S,MN091_2019-03-25,727.525197273909,516.8541315450208,MN091,2019-03-25,994686.5161,234304.7929
377,S,MN091_2019-03-25,704.1844685141434,588.3422602071302,MN091,2019-03-25,994538.9779,234755.4405
378,S,MN091_2019-03-25,877.812535530745,541.1421793355481,MN091,2019-03-25,995631.1993,234445.0367
379,S,MN091_2019-03-25,688.1514790121903,158.29933723349737,MN091,2019-03-25,994442.8625,232057.2535
380,S,MN091_2019-03-25,813.6328785483231,671.6057642354505,MN091,2019-03-25,995226.2375,235269.2087
381,S,MN091_2019-03-25,693.9556934897294,207.84039863486456,MN091,2019-03-25,994478.8165,232367.7643
382,S,MN091_2019-03-25,834.5076344076981,421.64700111289187,MN091,2019-03-25,995360.2187,233698.4555
383,S,MN091_2019-03-25,669.7381641928544,124.73981269736454,MN091,2019-03-25,994327.4539,231848.0895
384,R,MN091_2019-03-25,640.4072706144646,354.780751984022,MN091,2019-03-25,994140.5211,233294.5007
385,S,MN091_2019-03-25,714.2621815268387,243.44516548056768,MN091,2019-03-25,994606.1079,232589.6137
386,S,MN091_2019-03-25,764.209508186995,582.837102736427,MN091,2019-03-25,994916.4515,234716.0025
387,S,MN091_2019-03-25,990.9816944662919,704.3304079427259,MN091,2019-03-25,996340.9805,235460.2099
388,R,MN091_2019-03-25,767.2782117765739,342.49501590003763,MN091,2019-03-25,994938.3707,233207.0645
389,S,MN091_2019-03-25,834.4505055014481,462.0823648824231,MN091,2019-03-25,995359.4177,233952.2823
390,S,MN091_2019-03-25,889.0249989096512,561.531179274513,MN091,2019-03-25,995701.4759,234572.1123
391,S,MN091_2019-03-25,568.1812591552734,228.69374084472656,MN091,2019-03-25,993687.7683,232508.8915
392,S,MN091_2019-03-25,729.034078103825,574.2364559869392,MN091,2019-03-25,994695.3765,234664.8743
393,S,MN091_2019-03-25,555.7284598176922,262.2872219781501,MN091,2019-03-25,993609.1037,232720.7795
394,H,MN091_2019-03-25,851.6038513183594,317.5247039794922,MN091,2019-03-25,995468.8493,233043.4627
395,S,MN091_2019-03-25,797.5292358398438,757.9802770614624,MN091,2019-03-25,995124.0417,235812.7123
396,S,MN092_2017-03-14,518.4130284123821,93.37087067647371,MN092,2017-03-14,994738.5441,235245.5249
397,R,MN092_2017-03-14,657.0818229850847,226.34130564774387,MN092,2017-03-14,995828.9179,236308.6549
398,S,MN092_2017-03-14,771.2900111170602,435.0266752682801,MN092,2017-03-14,996735.1821,237973.8899
399,S,MN092_2017-03-14,780.55128101632,449.0679355918546,MN092,2017-03-14,996808.4327,238085.9833
400,S,MN092_2017-03-14,819.0869856725913,563.7054987408919,MN092,2017-03-14,997117.8907,238999.9893
401,S,MN092_2017-03-14,841.1798185817315,111.55426983651705,MN092,2017-03-14,997252.3375,235400.4651
402,S,MN092_2017-03-14,832.9657362240832,188.86368697101716,MN092,2017-03-14,997194.8173,236015.7767
403,S,MN092_2017-03-14,856.6642137282761,311.2966215235647,MN092,2017-03-14,997389.4343,236991.3857
404,S,MN092_2017-03-14,905.7208367713611,478.1939523742185,MN092,2017-03-14,997785.1179,238321.8373
405,S,MN092_2017-03-14,925.1596070750384,480.7195188808255,MN092,2017-03-14,997936.6313,238342.5571
406,S,MN092_2017-03-14,945.1967367774923,547.422910203255,MN092,2017-03-14,998098.1255,238874.3085
407,H,MN092_2017-03-14,620.595434816496,159.86780691257445,MN092,2017-03-14,995539.4075,235778.2175
408,S,MN092_2017-03-14,666.9599679088569,210.58743783424143,MN092,2017-03-14,995904.4985,236183.5275
409,S,MN092_2017-03-14,680.717019236763,311.39684613692225,MN092,2017-03-14,996019.9415,236986.6473
410,S,MN092_2017-03-14,689.8283477238147,328.90905386404484,MN092,2017-03-14,996092.3137,237126.3737
411,S,MN092_2017-03-14,697.0123519155313,340.34892736549955,MN092,2017-03-14,996149.1791,237217.6879
412,S,MN092_2017-03-14,788.5006953947013,46.04692348348908,MN092,2017-03-14,996836.8691,234877.2095
413,S,MN092_2017-03-14,788.5060274261632,236.04659900214756,MN092,2017-03-14,996852.6753,236390.0687
414,S,MN092_2017-03-14,707.4849890504265,316.6560162677779,MN092,2017-03-14,996228.7291,237029.3657
415,S,MN092_2017-03-14,762.4571201410727,459.9804360254784,MN092,2017-03-14,996668.4999,238172.3051
416,H,MN092_2017-03-14,851.6250924342894,27.126297731650993,MN092,2017-03-14,997326.6343,234728.5419
417,S,MN092_2017-03-14,842.4479631633731,169.02173305756878,MN092,2017-03-14,997266.9751,235858.0849
418,S,MN092_2017-03-14,836.6722598088672,321.96282311927644,MN092,2017-03-14,997234.7097,237075.6855
419,S,MN092_2017-03-14,821.5245443632011,524.4691299942788,MN092,2017-03-14,997133.6067,238687.6493
420,S,MN092_2017-03-14,826.9251305153011,575.7159582025197,MN092,2017-03-14,997179.8951,239095.8677
421,S,MN092_2017-03-14,837.6337246908224,553.6339651375602,MN092,2017-03-14,997261.4145,238920.3801
422,S,MN092_2017-03-14,922.2656616475433,507.15186368115246,MN092,2017-03-14,997916.2983,238552.9323
423,S,MN092_2017-03-14,851.4016744566616,622.2309161055455,MN092,2017-03-14,997374.2699,239467.0101
424,S,MN092_2017-03-14,951.6398229710176,529.0466497074231,MN092,2017-03-14,998146.7519,238728.1921
425,S,MN092_2017-03-14,953.5820300794439,564.8567780835147,MN092,2017-03-14,998164.8401,239013.3875
426,S,MN092_2017-03-14,594.6254533157917,234.15911845839582,MN092,2017-03-14,995343.4313,236368.9385
427,S,MN092_2017-03-14,605.8734615752473,224.62732120463625,MN092,2017-03-14,995430.1901,236293.3961
428,S,MN092_2017-03-14,667.2021944809821,243.3514235111652,MN092,2017-03-14,995909.1019,236444.4157
429,S,MN092_2017-03-14,664.1713154542958,282.1587688032305,MN092,2017-03-14,995888.7301,236753.3211
430,S,MN092_2017-03-14,702.8668052731664,110.35755103896372,MN092,2017-03-14,996175.6665,235386.5833
431,S,MN092_2017-03-14,795.673273804714,40.571337328408845,MN092,2017-03-14,996892.2433,234833.8363
432,H,MN092_2017-03-14,815.5661456889356,46.704111009603366,MN092,2017-03-14,997047.5913,234883.2943
433,S,MN092_2017-03-14,753.1472174273804,170.682104217296,MN092,2017-03-14,996572.0335,235868.4957
434,S,MN092_2017-03-14,795.6419847409707,246.81999786774395,MN092,2017-03-14,996909.1127,236476.0759
435,S,MN092_2017-03-14,705.7918053893954,357.79533430875745,MN092,2017-03-14,996218.9629,237356.8799
436,S,MN092_2017-03-14,714.4336221390404,330.4568371286732,MN092,2017-03-14,996283.9593,237139.4721
437,S,MN092_2017-03-14,804.9635476113763,264.82386577065336,MN092,2017-03-14,996983.1621,236619.7231
438,S,MN092_2017-03-14,762.0171396548394,417.2709812033572,MN092,2017-03-14,996661.5331,237832.2209
439,S,MN092_2017-03-14,771.8104408252402,477.8645968923811,MN092,2017-03-14,996742.7867,238315.0007
440,S,MN092_2017-03-14,805.6798562335898,497.1263261733984,MN092,2017-03-14,997008.0103,238469.4355
441,S,MN092_2017-03-14,830.672669726715,114.9067113759811,MN092,2017-03-14,997170.8323,235426.8275
442,S,MN092_2017-03-14,925.3170484875445,369.662268374057,MN092,2017-03-14,997928.6419,237458.2777
443,S,MN092_2017-03-14,878.6348786638118,396.2497987274255,MN092,2017-03-14,997567.4927,237668.5103
444,S,MN092_2017-03-14,881.1776717336033,432.02084507071413,MN092,2017-03-14,997590.2527,237953.4141
445,S,MN092_2017-03-14,888.0799571641255,564.5662116657186,MN092,2017-03-14,997654.9753,239009.0141
